sale_id,sale_date,product_id,customer_id,total,rating
533,02/21/23,17,153,600,2
4506,11/04/23,6,153,1200,3
6808,01/22/24,1,153,350,4
8450,03/17/24,2,153,900,5
10095,08/27/24,1,153,350,2
3872,10/12/23,4,153,600,5
6998,01/29/24,1,154,350,2
9135,05/01/24,3,154,250,5
9264,05/14/24,1,154,350,2
292,01/30/23,6,154,1200,2
2272,07/29/23,25,154,600,5
2277,07/30/23,4,154,600,5
2361,08/08/23,24,154,500,4
3534,10/01/23,21,154,650,5
4570,11/06/23,3,154,250,2
5658,12/13/23,2,154,900,3
8616,03/23/24,2,154,900,4
1185,04/20/23,5,154,450,2
214,01/23/23,27,154,200,3
582,02/25/23,3,154,250,2
4117,10/21/23,8,154,750,2
4344,10/29/23,7,154,1500,4
4495,11/04/23,1,154,350,5
3036,09/15/23,21,154,650,4
3833,10/10/23,8,154,750,4
4623,11/08/23,3,154,250,5
9198,05/07/24,4,155,600,5
9506,06/12/24,3,155,250,4
1280,04/28/23,8,155,750,3
1577,05/23/23,24,155,500,3
5391,12/03/23,4,155,600,5
736,03/09/23,5,155,450,3
2160,07/20/23,14,155,320,2
7064,01/31/24,3,155,250,2
2864,09/09/23,22,155,400,2
5895,12/21/23,14,155,320,5
6443,01/08/24,14,155,320,5
6813,01/22/24,2,155,900,5
8223,03/09/24,2,155,900,3
9939,08/07/24,4,155,600,2
343,02/02/23,18,155,450,4
3642,10/04/23,4,155,600,4
6987,01/28/24,4,155,600,4
5275,11/30/23,11,156,550,2
9233,05/10/24,4,156,600,5
10262,09/18/24,2,156,900,4
2297,08/01/23,2,156,900,2
4542,11/05/23,5,156,450,4
4556,11/05/23,9,156,700,4
7844,02/27/24,3,156,250,2
1607,05/26/23,26,156,900,5
5745,12/16/23,8,157,750,2
7297,02/09/24,1,157,350,4
8205,03/08/24,4,157,600,4
8686,03/25/24,3,157,250,5
9571,06/21/24,4,157,600,4
9610,06/26/24,1,157,350,2
1165,04/17/23,25,157,600,5
2162,07/20/23,19,157,300,4
2600,08/31/23,24,157,500,4
3019,09/14/23,23,157,250,4
4094,10/20/23,8,157,750,4
3467,09/28/23,24,157,500,4
1028,04/05/23,8,157,750,3
1179,04/19/23,17,157,600,3
5565,12/09/23,9,157,700,5
6093,12/28/23,14,157,320,3
8916,04/06/24,3,157,250,4
6277,01/03/24,14,157,320,4
7087,02/01/24,3,157,250,4
6901,01/25/24,3,158,250,3
8091,03/05/24,1,158,350,2
765,03/11/23,8,158,750,5
804,03/14/23,17,158,600,3
2954,09/11/23,24,158,500,4
4315,10/28/23,6,158,1200,2
6294,01/03/24,14,158,320,5
9368,05/25/24,3,158,250,2
3393,09/26/23,22,158,400,4
3441,09/28/23,21,158,650,5
8590,03/22/24,2,158,900,2
10336,09/26/24,1,158,350,4
1359,05/04/23,12,158,300,4
3327,09/24/23,21,158,650,5
4674,11/09/23,11,158,550,5
5116,11/25/23,3,158,250,5
9546,06/17/24,4,158,600,2
5115,11/25/23,3,159,250,2
5514,12/08/23,2,159,900,5
6262,01/03/24,14,159,320,2
6567,01/13/24,2,159,900,2
7271,02/08/24,2,159,900,2
9585,06/23/24,1,159,350,2
527,02/21/23,1,159,350,4
984,04/01/23,11,159,550,3
1231,04/23/23,26,159,900,4
4300,10/28/23,1,159,350,5
3358,09/25/23,22,159,400,5
8845,03/31/24,2,159,900,2
4035,10/18/23,4,159,600,4
5802,12/18/23,7,159,1500,4
6588,01/13/24,4,159,600,2
8314,03/12/24,4,159,600,5
9152,05/03/24,2,159,900,4
4737,11/12/23,2,159,900,2
5528,12/08/23,7,159,1500,5
8323,03/13/24,2,159,900,5
10064,08/22/24,3,159,250,5
6659,01/16/24,4,160,600,4
7450,02/13/24,3,160,250,3
7969,03/02/24,1,160,350,4
8627,03/23/24,3,160,250,3
9543,06/17/24,3,160,250,4
9852,07/28/24,4,160,600,5
368,02/05/23,18,160,450,5
887,03/23/23,4,160,600,3
1294,04/29/23,2,160,900,2
2584,08/29/23,24,160,500,3
2986,09/13/23,22,160,400,2
4365,10/30/23,9,160,700,3
6060,12/26/23,14,160,320,5
8458,03/17/24,3,160,250,5
1190,04/20/23,19,160,300,4
8432,03/16/24,4,160,600,3
496,02/17/23,7,160,1500,2
3972,10/15/23,7,160,1500,5
6101,12/28/23,14,160,320,3
6541,01/12/24,3,160,250,2
9042,04/21/24,4,160,600,5
5442,12/05/23,4,161,600,3
5502,12/07/23,10,161,1800,5
5800,12/18/23,7,161,1500,5
6143,12/29/23,14,161,320,5
7648,02/20/24,4,161,600,3
7798,02/26/24,1,161,350,3
8467,03/18/24,1,161,350,3
9320,05/20/24,1,161,350,3
9955,08/09/24,3,161,250,3
10202,09/10/24,3,161,250,3
1001,04/02/23,17,161,600,4
4429,11/02/23,2,161,900,4
3000,09/13/23,24,161,500,4
7638,02/20/24,2,161,900,2
1909,06/26/23,28,161,300,4
4402,11/01/23,6,161,1200,4
6521,01/12/24,1,161,350,4
7053,01/31/24,1,161,350,2
10188,09/08/24,2,161,900,5
2980,09/13/23,21,161,650,3
3016,09/14/23,22,161,400,4
5299,12/01/23,5,161,450,2
5799,12/18/23,7,161,1500,2
6971,01/28/24,1,162,350,5
7734,02/24/24,1,162,350,5
2119,07/16/23,25,162,600,3
8723,03/27/24,1,162,350,2
5134,11/25/23,11,162,550,3
6245,01/02/24,14,162,320,4
7070,01/31/24,3,162,250,3
7299,02/09/24,2,162,900,4
8894,04/04/24,2,162,900,5
1238,04/24/23,17,162,600,4
6035,12/26/23,14,162,320,4
7791,02/25/24,4,162,600,5
8290,03/12/24,1,162,350,3
212,01/23/23,21,162,650,5
5828,12/19/23,8,162,750,3
5902,12/21/23,14,162,320,4
6005,12/24/23,14,162,320,2
7308,02/09/24,3,162,250,5
5970,12/23/23,14,163,320,3
6202,12/31/23,14,163,320,3
7090,02/01/24,3,163,250,2
9446,06/04/24,2,163,900,4
1502,05/17/23,8,163,750,5
1924,06/28/23,24,163,500,5
3232,09/21/23,21,163,650,4
4388,10/31/23,11,163,550,2
10293,09/21/24,1,163,350,4
2004,07/05/23,24,163,500,3
2722,09/04/23,24,163,500,4
4259,10/26/23,9,163,700,4
1224,04/23/23,14,163,320,4
4764,11/12/23,11,163,550,3
4872,11/16/23,4,163,600,4
9177,05/05/24,4,163,600,5
9532,06/16/24,1,163,350,3
293,01/30/23,8,163,750,5
2887,09/09/23,24,163,500,5
3071,09/16/23,22,163,400,2
4614,11/08/23,1,163,350,4
4931,11/18/23,8,163,750,5
5359,12/02/23,6,163,1200,5
5695,12/14/23,8,163,750,4
7248,02/07/24,3,163,250,5
8291,03/12/24,1,163,350,5
8993,04/16/24,3,163,250,3
10259,09/17/24,4,163,600,4
5097,11/24/23,4,164,600,4
6376,01/06/24,14,164,320,2
8544,03/20/24,4,164,600,4
9397,05/28/24,1,164,350,5
9778,07/18/24,4,164,600,5
1380,05/06/23,4,164,600,2
1588,05/24/23,22,164,400,2
2138,07/18/23,12,164,300,2
2151,07/19/23,23,164,250,3
3264,09/22/23,22,164,400,5
3803,10/09/23,8,164,750,3
997,04/02/23,14,164,320,4
3127,09/18/23,22,164,400,3
6140,12/29/23,14,164,320,3
6334,01/05/24,14,164,320,2
8784,03/29/24,1,164,350,2
9094,04/27/24,4,164,600,3
420,02/10/23,9,164,700,3
7816,02/26/24,4,164,600,5
8482,03/18/24,3,164,250,5
10344,09/27/24,1,164,350,5
3804,10/09/23,8,164,750,2
4972,11/19/23,7,164,1500,3
9031,04/20/24,2,164,900,3
5363,12/02/23,8,165,750,4
5638,12/12/23,5,165,450,5
6735,01/19/24,3,165,250,3
7329,02/10/24,1,165,350,3
7430,02/12/24,4,165,600,5
8875,04/02/24,1,165,350,3
9820,07/24/24,2,165,900,3
685,03/04/23,20,165,800,3
946,03/29/23,28,165,300,5
1714,06/05/23,10,165,1800,3
3805,10/09/23,8,165,750,2
6617,01/15/24,2,165,900,3
3922,10/13/23,11,165,550,2
5018,11/21/23,5,165,450,3
2993,09/13/23,23,165,250,2
4801,11/14/23,2,165,900,4
6300,01/04/24,14,165,320,2
8934,04/09/24,3,165,250,5
6900,01/25/24,3,165,250,3
6870,01/24/24,2,166,900,2
7500,02/15/24,3,166,250,5
7620,02/19/24,4,166,600,3
8054,03/04/24,1,166,350,5
8175,03/07/24,4,166,600,2
10091,08/26/24,3,166,250,4
5234,11/29/23,6,166,1200,5
6416,01/08/24,14,166,320,2
7257,02/08/24,1,166,350,5
7424,02/12/24,3,166,250,3
2794,09/07/23,23,166,250,5
4986,11/20/23,2,166,900,3
5557,12/09/23,5,166,450,5
7886,02/29/24,2,166,900,5
1195,04/21/23,12,166,300,2
1812,06/14/23,18,166,450,2
3939,10/14/23,6,166,1200,2
5362,12/02/23,8,166,750,3
8088,03/05/24,1,166,350,2
5674,12/13/23,11,167,550,4
9021,04/19/24,2,167,900,3
9481,06/08/24,4,167,600,4
928,03/27/23,25,167,600,5
1305,04/30/23,21,167,650,2
1750,06/08/23,1,167,350,3
2068,07/11/23,26,167,900,3
7052,01/31/24,1,167,350,2
1576,05/23/23,20,167,800,3
6077,12/27/23,14,167,320,3
9636,06/29/24,4,167,600,3
894,03/23/23,23,167,250,2
1336,05/02/23,11,167,550,5
10385,10/01/24,2,167,900,4
194,01/21/23,24,167,500,2
3242,09/21/23,22,167,400,4
5495,12/07/23,8,167,750,3
8944,04/11/24,1,167,350,2
9092,04/27/24,1,167,350,5
5725,12/16/23,1,168,350,3
8789,03/29/24,2,168,900,5
9019,04/19/24,1,168,350,3
9382,05/26/24,4,168,600,3
3742,10/07/23,5,168,450,3
8572,03/21/24,4,168,600,3
8252,03/10/24,3,168,250,4
3,01/01/23,8,168,750,3
1631,05/29/23,14,168,320,4
2690,09/03/23,24,168,500,2
3905,10/13/23,4,168,600,4
1771,06/10/23,12,168,300,3
2926,09/10/23,24,168,500,2
3623,10/03/23,7,168,1500,5
5612,12/11/23,2,168,900,2
6954,01/27/24,3,168,250,4
8449,03/17/24,2,168,900,4
5392,12/03/23,5,169,450,2
5860,12/20/23,14,169,320,5
6926,01/26/24,3,169,250,3
7095,02/01/24,4,169,600,4
7721,02/23/24,3,169,250,5
7881,02/28/24,4,169,600,3
8319,03/13/24,1,169,350,3
8986,04/16/24,1,169,350,3
9600,06/24/24,4,169,600,5
9695,07/06/24,4,169,600,4
10223,09/13/24,1,169,350,5
178,01/20/23,1,169,350,3
342,02/02/23,11,169,550,3
3735,10/07/23,3,169,250,2
5729,12/16/23,3,169,250,2
6732,01/19/24,2,169,900,2
6931,01/26/24,3,169,250,2
8508,03/19/24,1,169,350,5
10009,08/15/24,2,169,900,2
6909,01/26/24,1,169,350,5
8741,03/27/24,3,169,250,4
9737,07/13/24,1,169,350,3
10240,09/14/24,2,169,900,4
6657,01/16/24,4,169,600,5
1915,06/27/23,14,169,320,4
5775,12/17/23,10,170,1800,4
6465,01/09/24,14,170,320,5
638,03/01/23,23,170,250,2
8889,04/03/24,4,170,600,5
9123,05/01/24,2,170,900,3
9648,07/01/24,1,170,350,2
2314,08/02/23,24,170,500,3
950,03/30/23,7,170,1500,2
2611,09/01/23,24,170,500,3
1500,05/17/23,1,170,350,2
4510,11/04/23,8,170,750,4
5276,12/01/23,1,170,350,5
9622,06/27/24,4,170,600,3
5201,11/28/23,2,171,900,3
5483,12/07/23,4,171,600,3
5774,12/17/23,10,171,1800,4
5823,12/19/23,5,171,450,3
6818,01/22/24,2,171,900,2
7188,02/05/24,3,171,250,5
9465,06/06/24,2,171,900,4
93,01/11/23,16,171,500,2
694,03/05/23,8,171,750,2
847,03/18/23,10,171,1800,4
1074,04/09/23,3,171,250,3
1639,05/30/23,20,171,800,4
1998,07/04/23,27,171,200,5
3030,09/14/23,24,171,500,3
3314,09/23/23,23,171,250,4
7281,02/08/24,3,171,250,3
8019,03/02/24,4,171,600,5
6110,12/28/23,14,171,320,2
10036,08/20/24,2,171,900,5
2628,09/01/23,24,171,500,3
6599,01/14/24,3,171,250,5
10218,09/12/24,4,171,600,3
2692,09/03/23,24,171,500,4
6652,01/16/24,3,171,250,3
7201,02/06/24,1,171,350,3
7683,02/22/24,1,171,350,4
7765,02/25/24,1,172,350,5
7766,02/25/24,2,172,900,4
8358,03/14/24,3,172,250,4
8475,03/18/24,2,172,900,2
1202,04/21/23,23,172,250,4
1361,05/04/23,13,172,450,2
2493,08/21/23,24,172,500,4
2902,09/10/23,22,172,400,5
8989,04/16/24,2,172,900,5
9897,08/04/24,2,172,900,5
3487,09/29/23,22,172,400,5
2683,09/03/23,24,172,500,4
5723,12/16/23,1,172,350,3
5037,11/22/23,1,173,350,4
5129,11/25/23,10,173,1800,3
5489,12/07/23,5,173,450,5
6538,01/12/24,3,173,250,2
10314,09/23/24,4,173,600,5
480,02/15/23,28,173,300,4
725,03/08/23,1,173,350,5
1510,05/17/23,21,173,650,5
4866,11/16/23,2,173,900,3
7347,02/10/24,3,173,250,3
9724,07/10/24,3,173,250,4
10326,09/25/24,2,173,900,3
3417,09/27/23,22,173,400,3
3547,10/01/23,22,173,400,3
4041,10/18/23,6,173,1200,5
4648,11/09/23,1,173,350,5
7499,02/15/24,3,173,250,2
7655,02/21/24,2,173,900,5
8962,04/13/24,1,173,350,5
5722,12/15/23,11,173,550,5
5598,12/10/23,8,174,750,5
5886,12/21/23,14,174,320,4
5959,12/23/23,14,174,320,2
6195,12/31/23,14,174,320,2
6534,01/12/24,3,174,250,3
6862,01/24/24,1,174,350,4
7072,01/31/24,3,174,250,4
7399,02/12/24,1,174,350,4
8696,03/25/24,4,174,600,2
10376,09/30/24,4,174,600,4
607,02/27/23,10,174,1800,2
3748,10/07/23,5,174,450,4
4009,10/17/23,1,174,350,4
6050,12/26/23,14,174,320,4
6188,12/31/23,14,174,320,4
1077,04/09/23,7,174,1500,4
1492,05/16/23,10,174,1800,3
4878,11/16/23,5,174,450,5
5335,12/01/23,11,174,550,3
7923,03/01/24,1,174,350,4
9706,07/08/24,3,174,250,2
3382,09/25/23,24,174,500,5
8809,03/29/24,4,174,600,5
5184,11/27/23,8,175,750,3
5874,12/20/23,14,175,320,3
7067,01/31/24,3,175,250,4
8267,03/11/24,1,175,350,4
290,01/30/23,3,175,250,4
1109,04/11/23,28,175,300,4
1528,05/19/23,10,175,1800,5
2784,09/06/23,24,175,500,2
2865,09/09/23,22,175,400,3
2944,09/11/23,22,175,400,3
4101,10/20/23,11,175,550,3
8255,03/10/24,3,175,250,5
145,01/16/23,26,175,900,5
7165,02/04/24,4,175,600,4
7786,02/25/24,4,175,600,4
2022,07/07/23,17,175,600,2
170,01/19/23,5,175,450,5
795,03/13/23,22,175,400,2
5788,12/18/23,3,175,250,3
8251,03/10/24,3,175,250,5
5121,11/25/23,6,176,1200,3
5731,12/16/23,4,176,600,2
7532,02/16/24,4,176,600,2
9738,07/13/24,1,176,350,3
9892,08/03/24,4,176,600,5
630,03/01/23,9,176,700,2
4182,10/23/23,8,176,750,4
9316,05/19/24,4,176,600,2
4958,11/19/23,3,176,250,4
8834,03/30/24,4,176,600,4
10220,09/13/24,1,176,350,3
125,01/15/23,8,176,750,2
7909,02/29/24,4,176,600,3
8952,04/12/24,1,176,350,4
10210,09/11/24,4,177,600,3
32,01/04/23,2,177,900,2
186,01/20/23,24,177,500,5
1442,05/11/23,11,177,550,2
5979,12/24/23,14,177,320,4
7802,02/26/24,2,177,900,4
5074,11/23/23,7,177,1500,3
817,03/15/23,25,177,600,3
2700,09/04/23,24,177,500,4
6635,01/15/24,4,177,600,5
2749,09/05/23,24,177,500,4
3414,09/27/23,22,177,400,3
4823,11/14/23,8,177,750,3
5865,12/20/23,14,177,320,4
10113,08/29/24,3,177,250,5
5556,12/09/23,4,178,600,4
7615,02/19/24,2,178,900,3
7946,03/01/24,3,178,250,2
8852,03/31/24,3,178,250,5
9274,05/14/24,4,178,600,5
261,01/27/23,2,178,900,5
2959,09/12/23,21,178,650,2
8806,03/29/24,4,178,600,4
9677,07/04/24,1,178,350,5
651,03/02/23,18,178,450,5
802,03/14/23,13,178,450,5
4064,10/19/23,4,178,600,2
4194,10/24/23,3,178,250,4
6750,01/20/24,1,178,350,5
7413,02/12/24,2,178,900,2
7495,02/15/24,2,178,900,2
8603,03/22/24,4,178,600,5
1850,06/18/23,16,178,500,2
10023,08/17/24,3,178,250,2
2180,07/21/23,21,178,650,3
2528,08/24/23,24,178,500,4
8816,03/30/24,1,178,350,3
8848,03/31/24,2,178,900,3
9138,05/01/24,4,178,600,5
5520,12/08/23,4,179,600,5
6059,12/26/23,14,179,320,4
6126,12/29/23,14,179,320,4
6871,01/24/24,2,179,900,5
7288,02/08/24,4,179,600,4
7433,02/12/24,4,179,600,5
9530,06/15/24,4,179,600,4
535,02/21/23,21,179,650,2
4083,10/20/23,1,179,350,2
8791,03/29/24,2,179,900,4
1123,04/13/23,21,179,650,5
3708,10/06/23,6,179,1200,4
6158,12/30/23,14,179,320,3
7278,02/08/24,3,179,250,4
7445,02/13/24,2,179,900,4
2052,07/10/23,13,179,450,5
3729,10/07/23,2,179,900,5
4383,10/31/23,7,179,1500,2
9534,06/16/24,1,179,350,4
5936,12/22/23,14,180,320,5
5971,12/23/23,14,180,320,5
6694,01/18/24,1,180,350,3
7292,02/08/24,4,180,600,4
8212,03/09/24,1,180,350,5
9442,06/03/24,2,180,900,2
10098,08/27/24,1,180,350,4
364,02/04/23,20,180,800,2
1449,05/12/23,10,180,1800,3
1793,06/11/23,25,180,600,5
1973,07/02/23,23,180,250,2
4097,10/20/23,10,180,1800,4
6090,12/28/23,14,180,320,5
6282,01/03/24,14,180,320,5
8538,03/20/24,2,180,900,5
798,03/14/23,2,180,900,2
3085,09/16/23,24,180,500,2
4714,11/11/23,3,180,250,3
6869,01/24/24,2,180,900,3
7221,02/06/24,4,180,600,3
1632,05/29/23,18,180,450,4
2676,09/03/23,24,180,500,4
8147,03/06/24,4,180,600,5
9155,05/03/24,2,180,900,3
4797,11/13/23,11,180,550,2
5609,12/11/23,2,180,900,5
7103,02/02/24,1,180,350,5
9058,04/23/24,1,180,350,2
5013,11/21/23,3,181,250,5
7875,02/28/24,4,181,600,2
9608,06/25/24,3,181,250,4
830,03/17/23,1,181,350,5
1171,04/18/23,23,181,250,3
2881,09/09/23,24,181,500,3
9595,06/23/24,3,181,250,5
9965,08/10/24,4,181,600,4
10123,08/31/24,3,181,250,4
9363,05/25/24,1,181,350,3
200,01/22/23,20,181,800,2
2650,09/02/23,24,181,500,4
4907,11/17/23,10,181,1800,3
5162,11/26/23,11,181,550,4
8074,03/04/24,4,181,600,4
3909,10/13/23,6,181,1200,2
8469,03/18/24,1,182,350,4
8658,03/24/24,3,182,250,3
130,01/15/23,26,182,900,5
1169,04/18/23,17,182,600,3
1371,05/05/23,15,182,350,4
1504,05/17/23,9,182,700,4
2009,07/06/23,3,182,250,4
3318,09/23/23,24,182,500,5
3380,09/25/23,24,182,500,4
3427,09/27/23,23,182,250,2
4401,11/01/23,6,182,1200,5
5249,11/29/23,10,182,1800,5
8702,03/26/24,2,182,900,5
10231,09/13/24,4,182,600,5
553,02/22/23,27,182,200,2
744,03/09/23,16,182,500,5
5180,11/27/23,7,182,1500,3
9564,06/20/24,3,182,250,5
7763,02/25/24,1,182,350,3
5122,11/25/23,6,182,1200,2
7293,02/09/24,1,183,350,4
8111,03/05/24,3,183,250,3
8473,03/18/24,2,183,900,4
9078,04/25/24,3,183,250,4
493,02/16/23,23,183,250,2
1137,04/14/23,14,183,320,3
1581,05/24/23,7,183,1500,2
3733,10/07/23,2,183,900,3
4519,11/04/23,10,183,1800,2
6354,01/05/24,14,183,320,4
6697,01/18/24,1,183,350,4
7534,02/16/24,4,183,600,2
2271,07/29/23,24,183,500,3
3323,09/23/23,24,183,500,5
5499,12/07/23,10,183,1800,5
8735,03/27/24,3,183,250,4
3387,09/26/23,21,183,650,4
10119,08/30/24,4,183,600,2
10345,09/27/24,2,183,900,2
5144,11/26/23,4,184,600,2
7837,02/27/24,3,184,250,2
8336,03/13/24,4,184,600,5
9767,07/17/24,3,184,250,5
742,03/09/23,11,184,550,5
942,03/29/23,19,184,300,3
2016,07/06/23,28,184,300,2
2133,07/18/23,2,184,900,4
3394,09/26/23,22,184,400,3
6383,01/06/24,14,184,320,3
451,02/13/23,27,184,200,2
978,03/31/23,23,184,250,3
2812,09/07/23,24,184,500,5
4454,11/02/23,9,184,700,3
6495,01/10/24,14,184,320,5
9710,07/08/24,4,184,600,3
295,01/30/23,11,184,550,3
2537,08/25/23,24,184,500,2
2878,09/09/23,23,184,250,5
1111,04/12/23,2,184,900,3
1264,04/27/23,2,184,900,5
4337,10/29/23,2,184,900,5
6819,01/22/24,2,184,900,3
9454,06/05/24,1,184,350,2
16,01/02/23,26,185,900,5
608,02/27/23,11,185,550,2
696,03/05/23,9,185,700,4
1524,05/18/23,25,185,600,2
2798,09/07/23,23,185,250,3
1426,05/10/23,2,185,900,5
2597,08/31/23,24,185,500,5
5012,11/21/23,2,185,900,3
7831,02/27/24,2,185,900,5
229,01/24/23,17,185,600,4
780,03/12/23,13,185,450,3
1282,04/28/23,10,185,1800,5
2645,09/02/23,24,185,500,2
3140,09/18/23,23,185,250,3
4620,11/08/23,2,185,900,2
5356,12/02/23,5,186,450,2
5617,12/11/23,5,186,450,4
6625,01/15/24,3,186,250,3
7388,02/11/24,4,186,600,3
7825,02/27/24,1,186,350,4
9074,04/25/24,1,186,350,2
245,01/26/23,5,186,450,3
3011,09/14/23,22,186,400,4
3879,10/12/23,6,186,1200,2
182,01/20/23,9,186,700,5
6285,01/03/24,14,186,320,2
761,03/10/23,26,186,900,4
1410,05/09/23,2,186,900,5
3913,10/13/23,7,186,1500,2
8448,03/17/24,2,186,900,4
5591,12/10/23,6,187,1200,5
5836,12/19/23,14,187,320,4
5908,12/21/23,14,187,320,2
7484,02/14/24,4,187,600,4
7607,02/19/24,1,187,350,3
9800,07/21/24,3,187,250,3
9887,08/03/24,2,187,900,4
1323,05/01/23,20,187,800,3
1745,06/07/23,12,187,300,3
3892,10/12/23,9,187,700,2
7878,02/28/24,4,187,600,5
7974,03/02/24,1,187,350,3
1564,05/22/23,27,187,200,4
1942,06/30/23,26,187,900,3
2487,08/20/23,24,187,500,3
8631,03/23/24,4,187,600,5
4685,11/10/23,5,187,450,3
6751,01/20/24,1,187,350,5
6760,01/20/24,3,187,250,5
472,02/15/23,17,187,600,3
9220,05/09/24,3,187,250,2
5482,12/07/23,4,188,600,4
5889,12/21/23,14,188,320,4
5999,12/24/23,14,188,320,4
9102,04/28/24,4,188,600,4
42,01/05/23,11,188,550,5
807,03/15/23,1,188,350,5
827,03/16/23,27,188,200,2
1281,04/28/23,9,188,700,5
3319,09/23/23,24,188,500,4
5288,12/01/23,3,188,250,4
5425,12/04/23,9,188,700,5
6051,12/26/23,14,188,320,4
5758,12/17/23,2,188,900,2
9769,07/17/24,4,188,600,5
4938,11/18/23,9,188,700,2
9443,06/03/24,4,188,600,3
1811,06/14/23,18,188,450,4
4196,10/24/23,4,188,600,2
6471,01/10/24,14,188,320,4
5354,12/02/23,5,189,450,4
6426,01/08/24,14,189,320,2
8451,03/17/24,3,189,250,5
10380,09/30/24,4,189,600,5
713,03/07/23,5,189,450,4
2450,08/16/23,24,189,500,2
3292,09/23/23,21,189,650,3
8516,03/19/24,2,189,900,2
8757,03/28/24,2,189,900,5
9978,08/11/24,4,189,600,2
9639,06/29/24,4,189,600,2
2382,08/10/23,24,189,500,2
4549,11/05/23,7,189,1500,4
8197,03/08/24,3,189,250,2
5173,11/27/23,5,190,450,2
6305,01/04/24,14,190,320,2
6584,01/13/24,4,190,600,2
7222,02/06/24,4,190,600,5
7487,02/14/24,4,190,600,2
7814,02/26/24,4,190,600,5
8543,03/20/24,4,190,600,3
8622,03/23/24,2,190,900,2
716,03/07/23,11,190,550,3
7141,02/03/24,4,190,600,2
8551,03/21/24,1,190,350,4
1659,06/01/23,12,190,300,3
3471,09/29/23,21,190,650,3
9895,08/03/24,4,190,600,5
5313,12/01/23,7,190,1500,2
9007,04/18/24,1,190,350,4
10357,09/28/24,4,190,600,4
5853,12/20/23,14,191,320,4
6204,12/31/23,14,191,320,3
6479,01/10/24,14,191,320,4
8454,03/17/24,3,191,250,2
715,03/07/23,7,191,1500,4
3391,09/26/23,22,191,400,4
6527,01/12/24,2,191,900,4
81,01/10/23,13,191,450,4
3716,10/06/23,10,191,1800,5
8196,03/08/24,2,191,900,4
9090,04/26/24,4,191,600,5
3896,10/13/23,1,191,350,3
7564,02/17/24,4,191,600,2
8276,03/11/24,3,191,250,2
2401,08/11/23,24,191,500,2
7028,01/30/24,1,191,350,5
5017,11/21/23,5,192,450,3
6858,01/23/24,4,192,600,5
7854,02/27/24,4,192,600,3
9133,05/01/24,3,192,250,4
9855,07/29/24,3,192,250,3
10294,09/21/24,1,192,350,3
1040,04/06/23,14,192,320,2
3778,10/09/23,1,192,350,4
4055,10/18/23,11,192,550,4
4226,10/25/23,3,192,250,3
4395,11/01/23,4,192,600,2
1605,05/26/23,21,192,650,5
1744,06/07/23,11,192,550,5
5681,12/14/23,2,192,900,3
7522,02/16/24,1,192,350,4
7727,02/23/24,4,192,600,5
8555,03/21/24,2,192,900,3
1272,04/27/23,19,192,300,5
5207,11/28/23,5,192,450,4
2731,09/05/23,24,192,500,4
3276,09/22/23,23,192,250,5
3381,09/25/23,24,192,500,3
6037,12/26/23,14,193,320,5
6198,12/31/23,14,193,320,5
6613,01/15/24,1,193,350,2
6841,01/23/24,2,193,900,4
7743,02/24/24,2,193,900,3
8418,03/16/24,3,193,250,3
9687,07/05/24,2,193,900,4
537,02/21/23,25,193,600,2
904,03/25/23,3,193,250,2
2393,08/11/23,24,193,500,2
2452,08/16/23,24,193,500,4
4003,10/16/23,10,193,1800,3
5192,11/27/23,10,193,1800,4
5735,12/16/23,5,193,450,4
7167,02/04/24,4,193,600,5
8808,03/29/24,4,193,600,3
980,04/01/23,3,193,250,4
2443,08/16/23,24,193,500,5
6249,01/02/24,14,193,320,5
6293,01/03/24,14,193,320,5
8755,03/28/24,2,193,900,3
204,01/22/23,27,193,200,2
2190,07/22/23,18,193,450,5
2800,09/07/23,24,193,500,3
2828,09/08/23,21,193,650,2
8486,03/18/24,4,193,600,2
1556,05/22/23,2,193,900,4
8649,03/24/24,2,193,900,5
9328,05/20/24,4,193,600,2
5462,12/06/23,5,194,450,5
7321,02/09/24,4,194,600,3
7580,02/18/24,2,194,900,4
9416,05/30/24,3,194,250,5
9493,06/10/24,4,194,600,3
1987,07/04/23,2,194,900,3
2243,07/26/23,20,194,800,2
3794,10/09/23,7,194,1500,5
8062,03/04/24,2,194,900,5
9352,05/23/24,4,194,600,2
2737,09/05/23,24,194,500,3
5444,12/05/23,5,194,450,4
6001,12/24/23,14,194,320,2
9549,06/18/24,1,194,350,2
9912,08/05/24,2,194,900,3
411,02/09/23,26,194,900,3
1406,05/08/23,22,194,400,3
1481,05/15/23,4,194,600,2
6581,01/13/24,4,194,600,4
8628,03/23/24,3,194,250,3
6169,12/30/23,14,195,320,2
9828,07/25/24,2,195,900,4
285,01/29/23,24,195,500,3
1560,05/22/23,21,195,650,3
3312,09/23/23,23,195,250,5
5954,12/23/23,14,195,320,3
7205,02/06/24,1,195,350,5
628,03/01/23,6,195,1200,4
1307,04/30/23,27,195,200,4
6220,01/01/24,14,195,320,2
8922,04/07/24,2,195,900,4
1736,06/06/23,22,195,400,3
5471,12/06/23,11,195,550,4
5840,12/19/23,14,195,320,2
9784,07/19/24,4,195,600,2
7237,02/07/24,2,195,900,3
10372,09/30/24,3,195,250,4
5464,12/06/23,7,196,1500,2
6323,01/04/24,14,196,320,5
6469,01/10/24,14,196,320,5
